conversation_id,message_id,customer_id,timestamp,promise_text,action,amount,deadline_text,normalized_deadline,detected_status,days_overdue,detected_broken_promise,fulfilled,fulfillment_message_id,fulfillment_similarity
CONV-003481,MSG-003481-07,CUST-0017,2026-03-29 06:35:01,"Quick note on ticket 046354: I’ll personally raise this with the engineering queue within 24 hours, then I’ll update you.",raise this with the engineering queue,,within 24 hours,2026-03-30 06:35:01,overdue,162.4069787485764,1,False,,0.0
CONV-003483,MSG-003483-01,CUST-0341,2026-05-15 20:31:00,"In this account context, Count on me to arrange a replacement unit tomorrow, then ill update u. thx",arrange a replacement unit,,tomorrow,2026-05-16 00:00:00,overdue,115.68129587828703,1,False,,0.0
CONV-003483,MSG-003483-05,CUST-0341,2026-05-15 20:58:01,Regarding reference 149301: I will attach the requested export — today.,attach the requested export,,today,2026-05-15 00:00:00,overdue,116.68129587836805,1,False,,0.0
CONV-003483,MSG-003483-06,CUST-0341,2026-05-15 20:58:02,"For the record, I can take this forward and restore the missing entitlement within 24 hours, then I’ll update you.",restore the missing entitlement,,within 24 hours,2026-05-16 20:58:02,overdue,114.80766161920138,1,False,,0.0
CONV-003488,MSG-003488-02,CUST-0048,2026-02-14 06:22:00,"On the support thread, Let me attach the requested export today, then I’ll update you.",attach the requested export,,today,2026-02-14 00:00:00,overdue,206.68129587854168,1,False,,0.0
CONV-003489,MSG-003489-04,CUST-0763,2026-03-24 15:08:00,Quick note on ticket 347276: Leave this with me — I’ll ask our security team to verify the login and update you once I have news.,ask our security team to verify the login,,,,no_deadline,0.0,0,False,,0.0
CONV-003490,MSG-003490-05,CUST-0444,2026-01-19 10:37:01,"In this account context, leave this with me — i’ll review the account history — tomorrow.",review the account history,,tomorrow,2026-01-20 00:00:00,overdue,231.6812958786227,1,False,,0.0
CONV-003492,MSG-003492-05,CUST-0267,2026-04-24 07:35:00,Regarding reference 505656: i’m going to update the access settings — within 24 hours.,update the access settings,,within 24 hours,2026-04-25 07:35:00,overdue,136.36532365649305,1,False,,0.0
CONV-003493,MSG-003493-02,CUST-0711,2026-02-06 15:27:00,"Quick note on ticket 521494: Hi — Leave this with me — I’ll restore the missing entitlement by Friday, then I’ll update you.",restore the missing entitlement,,,,no_deadline,0.0,0,False,,0.0
CONV-003494,MSG-003494-01,CUST-0763,2026-01-26 22:36:00,"In this account context, Let me update the access settings by Friday. thx",update the access settings,,,,no_deadline,0.0,0,False,,0.0
CONV-003496,MSG-003496-05,CUST-0661,2026-01-24 09:49:01,"Looking at request 624441, Leave this with me — I’ll trace the failed payment — later this week.",trace the failed payment,,this week,2026-01-30 00:00:00,overdue,221.68129587880787,1,False,,0.0
CONV-003497,MSG-003497-01,CUST-0406,2026-04-30 10:24:00,"On the current thread (632360), Count on me to ask our security team to verify the login — by Friday.",ask our security team to verify the login,,,,no_deadline,0.0,0,False,,0.0
CONV-003498,MSG-003498-02,CUST-0748,2026-06-26 18:57:00,"For case 664036, I will arrange a replacement unit today, then ill update u. thx",arrange a replacement unit,,today,2026-06-26 00:00:00,overdue,74.68129587888889,1,False,,0.0
CONV-003498,MSG-003498-04,CUST-0748,2026-06-26 19:21:01,"Quick note on ticket 679874: ill share the diagnostic notes by Friday, then ill update u. thx",share the diagnostic notes,,,,no_deadline,0.0,0,False,,0.0
CONV-003500,MSG-003500-01,CUST-0515,2026-04-03 11:25:00,"On the support thread, Hi — I’ll trace the failed payment and update you once I have news.",trace the failed payment,,,,no_deadline,0.0,0,False,,0.0
CONV-003500,MSG-003500-07,CUST-0515,2026-04-03 12:21:02,"For case 759064, i’ll personally send a written explanation tomorrow, then i’ll update you.",send a written explanation,,tomorrow,2026-04-04 00:00:00,overdue,157.68129587898147,1,False,,0.0
CONV-003501,MSG-003501-09,CUST-0867,2026-04-17 15:00:02,Regarding reference 838254: Hi — I’ll personally share the diagnostic notes by Friday.,share the diagnostic notes,,,,no_deadline,0.0,0,False,,0.0
CONV-003503,MSG-003503-01,CUST-0136,2026-06-29 05:24:00,"In this account context, I’m going to check the delivery scan — today.",check the delivery scan,,today,2026-06-29 00:00:00,overdue,71.68129587907407,1,False,,0.0
CONV-003503,MSG-003503-02,CUST-0136,2026-06-29 05:38:00,"For case 885768, I will ask our security team to verify the login tomorrow. thx",ask our security team to verify the login,,tomorrow,2026-06-30 00:00:00,overdue,70.68129587915509,1,False,,0.0
CONV-003503,MSG-003503-06,CUST-0136,2026-06-29 06:20:01,"For case 917444, Leave this with me — I’ll review the account history within 24 hours, then I’ll update you.",review the account history,,within 24 hours,2026-06-30 06:20:01,overdue,70.41739541628472,1,False,,0.0
CONV-003504,MSG-003504-09,CUST-0218,2026-01-06 21:10:01,"On the current thread (988715), I will check the delivery scan within 24 hours.",check the delivery scan,,within 24 hours,2026-01-07 21:10:01,overdue,243.79933986081016,1,False,,0.0
CONV-003505,MSG-003505-05,CUST-0323,2026-05-17 02:53:00,"For the record, I will confirm the cancellation details then circle back here.",confirm the cancellation details,,,,no_deadline,0.0,0,False,,0.0
CONV-003506,MSG-003506-02,CUST-0919,2026-06-05 19:16:00,Quick note on ticket 044165: Leave this with me — I’ll arrange a replacement unit before the end of my shift.,arrange a replacement unit,,,,no_deadline,0.0,0,False,,0.0
CONV-003507,MSG-003507-02,CUST-0277,2026-05-21 13:39:00,"In this account context, ill make sure I call u with the outcome — today. thx",,,today,2026-05-21 00:00:00,overdue,110.68129587942128,1,False,,0.0
CONV-003510,MSG-003510-05,CUST-0588,2026-02-09 02:38:00,Regarding reference 202545: I’m going to share the diagnostic notes — within 24 hours. I know this has been frustrating.,share the diagnostic notes,,within 24 hours,2026-02-10 02:38:00,overdue,210.5715736572801,1,False,,0.0
CONV-003514,MSG-003514-01,CUST-0068,2026-01-23 10:17:00,Regarding reference 289654: I’ll raise this with the engineering queue tomorrow.,raise this with the engineering queue,,tomorrow,2026-01-24 00:00:00,overdue,227.68129587958333,1,False,,0.0
CONV-003514,MSG-003514-02,CUST-0068,2026-01-23 10:21:00,"Looking at request 297573, i will send the corrected invoice today.",send the corrected invoice,,today,2026-01-23 00:00:00,overdue,228.68129587966436,0,True,MSG-003514-04,0.4530891478061676
CONV-003515,MSG-003515-01,CUST-0335,2026-03-13 04:28:00,"On the support thread, Let me call you with the outcome within 24 hours, then I’ll update you.",call you with the outcome,,within 24 hours,2026-03-14 04:28:00,overdue,178.49518476864583,1,False,,0.0
CONV-003515,MSG-003515-02,CUST-0335,2026-03-13 04:34:00,"For case 329249, Hi — I can take this forward and raise this with the engineering queue — later this week.",raise this with the engineering queue,,this week,2026-03-19 00:00:00,overdue,173.68129587983796,1,False,,0.0
CONV-003516,MSG-003516-04,CUST-0923,2026-02-05 19:23:01,"For case 392601, I’ll trace the failed payment today, then I’ll update you.",trace the failed payment,,today,2026-02-05 00:00:00,overdue,215.68129587991896,1,False,,0.0
CONV-003516,MSG-003516-05,CUST-0923,2026-02-05 19:31:00,"On the support thread, I’ll personally ask our security team to verify the login within 24 hours.",ask our security team to verify the login,,within 24 hours,2026-02-06 19:31:00,overdue,213.8681014355556,1,False,,0.0
CONV-003517,MSG-003517-03,CUST-0886,2026-04-25 17:32:00,"In this account context, Let me ask our security team to verify the login tomorrow, then I’ll update you.",ask our security team to verify the login,,tomorrow,2026-04-26 00:00:00,overdue,135.6812958800926,1,False,,0.0
CONV-003517,MSG-003517-04,CUST-0886,2026-04-25 17:32:01,Quick note on ticket 448034: Count on me to update the access settings — within 24 hours.,update the access settings,,within 24 hours,2026-04-26 17:32:01,overdue,134.950728750544,1,False,,0.0
CONV-003517,MSG-003517-06,CUST-0886,2026-04-25 17:49:00,"Looking at request 463872, Let me share the diagnostic notes — today.",share the diagnostic notes,,today,2026-04-25 00:00:00,overdue,136.68129588025462,1,False,,0.0
CONV-003517,MSG-003517-07,CUST-0886,2026-04-25 17:58:00,"In this account context, ill make sure I attach the requested export — today. thx",attach the requested export,,today,2026-04-25 00:00:00,overdue,136.6812958804514,1,False,,0.0
CONV-003519,MSG-003519-02,CUST-0505,2026-02-14 08:45:00,Regarding reference 519305: Count on me to review the account history tomorrow.,review the account history,,tomorrow,2026-02-15 00:00:00,overdue,205.68129588054398,1,False,,0.0
CONV-003519,MSG-003519-03,CUST-0505,2026-02-14 08:45:01,"For the record, I’m going to review the account history — today. thx",review the account history,,today,2026-02-14 00:00:00,overdue,206.681295880625,1,False,,0.0
CONV-003520,MSG-003520-01,CUST-0098,2026-03-11 10:27:00,"On the current thread (543062), Leave this with me — I’ll restore the missing entitlement today, then I’ll update you. I know this has been frustrating.",restore the missing entitlement,,today,2026-03-11 00:00:00,overdue,181.68129588070602,1,False,,0.0
CONV-003520,MSG-003520-02,CUST-0098,2026-03-11 10:33:00,"In this account context, i’ll personally ask our security team to verify the login today.",ask our security team to verify the login,,today,2026-03-11 00:00:00,overdue,181.68129588078702,1,False,,0.0
CONV-003522,MSG-003522-04,CUST-0284,2026-05-02 15:38:00,"On the support thread, Let me review the account history later this week, then I’ll update you.",review the account history,,this week,2026-05-08 00:00:00,overdue,123.68129588086805,1,False,,0.0
CONV-003523,MSG-003523-02,CUST-0159,2026-04-19 18:22:00,"For the record, I can take this forward and coordinate the refund review and keep u posted. thx",coordinate the refund review,,,,no_deadline,0.0,0,False,,0.0
CONV-003524,MSG-003524-04,CUST-0966,2026-06-08 19:22:00,"In this account context, Let me confirm the cancellation details — tomorrow.",confirm the cancellation details,,tomorrow,2026-06-09 00:00:00,overdue,91.68129588096065,1,False,,0.0
CONV-003526,MSG-003526-01,CUST-0052,2026-01-31 03:54:00,"On the support thread, Count on me to update the access settings and update you once I have news.",update the access settings,,,,no_deadline,0.0,0,False,,0.0
CONV-003526,MSG-003526-04,CUST-0052,2026-01-31 04:36:00,Regarding reference 836065: ill personally raise this with the engineering queue — tomorrow. thx,raise this with the engineering queue,,tomorrow,2026-02-01 00:00:00,overdue,219.68129588105325,1,False,,0.0
CONV-003526,MSG-003526-07,CUST-0052,2026-01-31 05:18:00,"In this account context, I can take this forward and review the account history — tomorrow.",review the account history,,tomorrow,2026-02-01 00:00:00,overdue,219.68129588113425,1,False,,0.0
CONV-003527,MSG-003527-02,CUST-0017,2026-08-16 06:14:00,"For case 875660, Let me review the account history within 24 hours.",review the account history,,within 24 hours,2026-08-17 06:14:00,overdue,22.421573658993054,1,False,,0.0
CONV-003527,MSG-003527-04,CUST-0017,2026-08-16 06:37:00,"On the support thread, I’ll make sure I call you with the outcome later this week. I know this has been frustrating.",call you with the outcome,,this week,2026-08-22 00:00:00,overdue,17.681295881296297,1,False,,0.0
CONV-003529,MSG-003529-05,CUST-0506,2026-01-21 14:36:01,Regarding reference 986526: I’ll make sure I trace the failed payment — tomorrow.,trace the failed payment,,tomorrow,2026-01-22 00:00:00,overdue,229.6812958813773,1,False,,0.0
CONV-003531,MSG-003531-02,CUST-0024,2026-01-15 14:27:00,"Looking at request 041976, I’ll make sure I send the corrected invoice today.",send the corrected invoice,,today,2026-01-15 00:00:00,overdue,236.6812958814699,1,False,,0.0
CONV-003531,MSG-003531-06,CUST-0024,2026-01-15 14:55:02,"On the current thread (073652), Count on me to call you with the outcome — by Friday.",call you with the outcome,,,,no_deadline,0.0,0,False,,0.0
CONV-003535,MSG-003535-08,CUST-0510,2026-02-13 18:36:00,"On the support thread, I’ll make sure I send the corrected invoice — today.",send the corrected invoice,,today,2026-02-13 00:00:00,overdue,207.68129588155094,1,False,,0.0
CONV-003536,MSG-003536-01,CUST-0600,2026-07-13 17:27:00,"In this account context, I can take this forward and call you with the outcome within 24 hours, then I’ll update you. I know this has been frustrating.",call you with the outcome,,within 24 hours,2026-07-14 17:27:00,overdue,55.954212548298614,1,False,,0.0
CONV-003536,MSG-003536-02,CUST-0600,2026-07-13 17:33:00,"For the record, I’ll check the delivery scan — by Friday.",check the delivery scan,,,,no_deadline,0.0,0,False,,0.0
CONV-003536,MSG-003536-04,CUST-0600,2026-07-13 17:45:01,"Looking at request 239951, Let me review the account history today.",review the account history,,today,2026-07-13 00:00:00,overdue,57.681295881724544,1,False,,0.0
CONV-003537,MSG-003537-02,CUST-0407,2026-04-27 21:26:00,"For the record, i can take this forward and review the account history by friday, then i’ll update you.",review the account history,,,,no_deadline,0.0,0,False,,0.0
CONV-003538,MSG-003538-04,CUST-0295,2026-06-07 17:24:00,"In this account context, I’ll personally arrange a replacement unit by Friday, then I’ll update you.",arrange a replacement unit,,,,no_deadline,0.0,0,False,,0.0
CONV-003538,MSG-003538-07,CUST-0295,2026-06-07 17:51:00,Quick note on ticket 327060: Let me share the diagnostic notes within 24 hours.,share the diagnostic notes,,within 24 hours,2026-06-08 17:51:00,overdue,91.93754588181713,1,False,,0.0
CONV-003540,MSG-003540-01,CUST-0451,2026-04-24 01:05:00,Regarding reference 374574: I will ask our security team to verify the login — today.,ask our security team to verify the login,,today,2026-04-24 00:00:00,overdue,137.68129588189814,1,False,,0.0
CONV-003541,MSG-003541-06,CUST-0587,2026-03-09 13:15:00,"For the record, count on me to raise this with the engineering queue today, then i’ll update you.",raise this with the engineering queue,,today,2026-03-09 00:00:00,overdue,183.68129588197917,1,False,,0.0
CONV-003542,MSG-003542-02,CUST-0816,2026-05-09 08:06:00,"On the current thread (461683), I’ll make sure I call you with the outcome tomorrow, then I’ll update you. I know this has been frustrating.",call you with the outcome,,tomorrow,2026-05-10 00:00:00,overdue,121.68129588207177,1,False,,0.0
CONV-003544,MSG-003544-04,CUST-0678,2026-05-02 22:10:02,"On the support thread, I’ll make sure I check the delivery scan within 24 hours, then I’ll update you.",check the delivery scan,,within 24 hours,2026-05-03 22:10:02,overdue,127.75766162289352,1,False,,0.0
CONV-003545,MSG-003545-01,CUST-0098,2026-06-02 08:14:00,"On the current thread (580468), Let me call u with the outcome — today. thx",,,today,2026-06-02 00:00:00,overdue,98.6812958822338,1,False,,0.0
